Id,ParentId,UUID,SomeString,SomeUrl,SomeEmail,SomeLat,SomeLon,SomeInt,SomeReal,SomeDate,SomeBoolean,SomeCountry,MixedStringNumber
882,53,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-64.64498429,51.28363808,6446,4402.136673,,true,,10
883,5,,abcdef,http://www.google.com,test1@test.com,-8.38194238,44.25626906,849,9875.200882,,,,0.8273098685
884,96,,,http://www.google.com,foo@bar.com,-27.43772426,-53.20043864,3561,4244.049396,,true,,0.7061771992
885,5,,abcdef,https://www.kaggle.com,foo@bar.com,-39.28560611,-156.3231999,5965,7949.148851,,false,,33
886,30,,,http://www.google.com,,,-151.8828241,6467,1960.851682,,true,,38
887,11,,abcdef,http://www.google.com,test1@test.com,38.31015585,-130.9678351,2832,3738.04821,,true,,0.776390195
888,,123e4567-e89b-12d3-a456-426655440000,,,test1@test.com,56.15648655,,538,5799.969253,,true,,2
889,,,,http://www.google.com,test1@test.com,-4.714985809,-124.5427329,,8198.924312,,false,,
890,81,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,26.06040161,,3971,1331.390984,,false,,0.886839403
891,,,abcdef,http://www.google.com,foo@bar.com,52.34438166,,9020,1797.994343,,true,,test-string
892,26,,,https://www.kaggle.com,test1@test.com,20.56306308,-167.5577378,,338.204369,,true,,0.8789405443
893,,,,http://www.google.com,foo@bar.com,14.43747404,136.161151,6531,8128.685785,,false,,50
894,94,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-86.87721516,-91.70306283,7812,674.5191968,,true,,23
895,,123e4567-e89b-12d3-a456-426655440000,,,test1@test.com,-30.72469702,-21.34339262,8955,948.0999669,,true,,35
896,14,,,http://www.google.com,foo@bar.com,54.22461392,128.217401,3225,4998.991493,,false,,34
897,,,,,test1@test.com,17.76427888,88.95563138,6800,4222.332066,,true,,0.1887613901
898,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,,27.02073928,-5.238616924,6237,123.0115769,,false,,21
899,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,,139.9766279,7051,906.8497501,,false,,
900,,,,https://www.kaggle.com,foo@bar.com,-27.09111748,26.15168303,3306,1896.134023,,true,,test-string
901,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,63.89099928,142.0548455,1268,3516.39484,,false,,0.7183388089
902,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-24.76194731,-153.7981186,1980,604.0519145,,false,,0.9182647926
903,2,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,62.94067648,-138.7267962,2654,,,,,0.6884531404
904,87,,abcdef,https://www.kaggle.com,foo@bar.com,-81.1602098,103.9142953,9182,6476.5475,,true,,
905,,,,http://www.google.com,foo@bar.com,41.47183016,-119.2632633,3481,2618.053249,,true,,0.8362468681
906,62,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,,-35.73397635,-82.95869272,6577,6282.197555,,false,,0.2361285
907,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,23.1749844,30.02295302,4523,2582.002026,,true,,0.89033088
908,33,,,,test1@test.com,58.35257602,-169.0777771,5841,,,false,,17
909,,,abcdef,,foo@bar.com,-35.68452606,34.57660616,6568,143.0973427,,true,,0.5279218919
910,48,,abcdef,http://www.google.com,test1@test.com,-13.14801752,121.0294625,9457,1249.397429,,false,,0.258521759
911,21,,,https://www.kaggle.com,foo@bar.com,-31.17684521,-120.2050078,1536,3765.744983,,true,,0.5390783347
912,30,,,http://www.google.com,test1@test.com,71.132335,170.8465906,1635,8115.322224,,false,,test-string
913,,,abcdef,https://www.kaggle.com,test1@test.com,68.73446637,105.7166908,4754,1935.478542,,false,,0.3448239652
914,,,abcdef,https://www.kaggle.com,foo@bar.com,58.15066716,-65.10660644,6508,,,false,,42
915,97,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,,91.39712565,6641,6719.104459,,true,,9
916,,,,https://www.kaggle.com,foo@bar.com,4.040895721,-124.4339486,9553,8370.779107,,false,,0.6374764247
917,51,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,,-111.2850899,941,8341.30179,,false,,42
918,41,,,https://www.kaggle.com,foo@bar.com,85.73550759,,1104,3359.466159,,,,0.8580927674
919,23,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,-62.37407669,1.061946247,,5799.277898,,true,,34
920,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,-63.12750722,-72.36591091,3624,9724.245706,,false,,13
921,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,,-84.83520231,,3171.865878,,false,,0.1769329294
922,38,,,,test1@test.com,24.02624924,-108.120033,1851,7579.399554,,false,,0.6100851374
923,98,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,,151.1262459,,3776.504139,,true,,
924,56,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,3.437017648,-17.80364536,593,8934.200706,,false,,0.4736863584
925,,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,-87.71131097,-61.15656311,8611,9166.29782,,false,,0.5330733913
926,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,81.00820181,-44.67079753,6403,7484.785472,,true,,35
927,,,abcdef,http://www.google.com,foo@bar.com,-50.46684254,-172.8989728,,7230.83142,,,,0.6463415918
928,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,,130.1740729,8229,2559.279511,,true,,0.3448151647
929,8,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-84.8326224,2.319440394,300,3262.793062,,true,,12
930,32,,,http://www.google.com,foo@bar.com,66.22464413,-12.2131559,,257.2104015,,,,2
931,40,,,http://www.google.com,test1@test.com,-51.99852528,32.11414001,5418,,,true,,
932,72,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,61.29650841,-101.6296754,9170,5364.619288,,false,,
933,18,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,foo@bar.com,82.37665391,124.9949069,5747,3882.452939,,true,,test-string
934,62,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,5.003359082,,,2599.667584,,false,,0.4921019701
935,,,abcdef,,test1@test.com,-68.82538755,179.6132477,9001,6315.167085,,false,,0.3140702498
936,,,abcdef,http://www.google.com,test1@test.com,-46.16146555,-143.4841691,5586,8666.948102,,false,,0.598040491
937,15,,,http://www.google.com,test1@test.com,-52.96675257,-36.99399455,4247,3584.697886,,true,,21
938,43,,,https://www.kaggle.com,,,171.9669973,4884,1086.767007,,,,39
939,68,,abcdef,,test1@test.com,-50.43121225,76.59926404,563,4946.940026,,false,,0.8362641925
940,,,,https://www.kaggle.com,foo@bar.com,-54.8622514,175.048943,5236,2969.571556,,false,,0.7405814284
941,57,,abcdef,http://www.google.com,test1@test.com,-68.9099959,-14.44605244,6306,4610.121626,,false,,27
942,64,,abcdef,https://www.kaggle.com,test1@test.com,79.66477906,,8369,9844.22639,,,,
943,,,abcdef,http://www.google.com,test1@test.com,83.76160507,26.98681042,7059,718.5535292,,true,,test-string
944,60,,,https://www.kaggle.com,foo@bar.com,-80.49747178,106.636403,3187,6395.895784,,false,,0.6112340655
945,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,49.29401168,179.1898668,845,3050.670418,,,,6
946,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,-79.41585733,105.3698396,6762,,,true,,test-string
947,,,,https://www.kaggle.com,test1@test.com,-2.781601915,153.4852155,3593,2579.033874,,true,,15
948,28,,,https://www.kaggle.com,,-29.55819258,145.4913555,4926,6316.281764,,false,,24
949,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,19.76092736,109.7469283,7821,2004.27535,,false,,0.850590727
950,,,abcdef,https://www.kaggle.com,test1@test.com,-17.61493908,168.3918203,2014,9221.629874,,false,,43
951,83,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,78.93156368,17.17875205,2924,488.788276,,true,,
952,4,,abcdef,,test1@test.com,-80.28575418,-154.8986726,4142,3542.383059,,,,11
953,33,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,test1@test.com,88.82535612,81.050281,,2018.269333,,true,,5
954,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,-38.11041619,-97.48257622,8962,3065.088348,,false,,20
955,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,-88.06049966,-26.35913458,8744,3440.487606,,true,,
956,29,,abcdef,http://www.google.com,test1@test.com,75.30147614,-153.0965628,155,4101.528427,,true,,
957,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,34.69344099,-39.30879936,8850,5494.432858,,true,,0.6685115157
958,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,-18.8828353,-155.5810598,3585,4759.370969,,false,,
959,,,,http://www.google.com,test1@test.com,-14.21044699,,9768,6324.38499,,false,,0.1394940478
960,,,abcdef,http://www.google.com,test1@test.com,-25.45034674,80.33232311,6476,4814.476076,,false,,
961,,,,http://www.google.com,,-62.58006044,-160.2499708,1482,262.9502104,,false,,0.227344069
962,,,,http://www.google.com,test1@test.com,-89.35292693,108.3696093,8088,3431.984234,,false,,
963,26,,abcdef,http://www.google.com,test1@test.com,,,,7298.540843,,true,,3
964,18,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,,26.61915524,123.7449708,3825,959.1591438,,false,,50
965,,,abcdef,https://www.kaggle.com,test1@test.com,,-57.49440362,,8116.746767,,false,,0.9217682132
966,21,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,test1@test.com,19.67213644,116.3948748,9435,2170.574632,,false,,0.2755420544
967,,123e4567-e89b-12d3-a456-426655440000,abcdef,,foo@bar.com,-25.99687513,-35.89743829,4692,8203.074414,,false,,0.02454292638
968,,123e4567-e89b-12d3-a456-426655440000,abcdef,,foo@bar.com,-25.15198869,-147.7882598,1548,4296.765832,,false,,0.7634265424
969,23,,,https://www.kaggle.com,foo@bar.com,40.96237178,10.79471142,3829,2115.855513,,false,,0.3689183611
970,85,,,https://www.kaggle.com,test1@test.com,-7.529651091,-21.50231713,3594,9493.928663,,false,,0.5241594809
971,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,,74.7633966,8206,429.9556039,,false,,0.5202562993
972,26,,abcdef,https://www.kaggle.com,test1@test.com,-18.68495299,,7431,3187.631989,,,,29
973,18,,,,foo@bar.com,-72.16905236,101.9978279,5000,7564.744031,,true,,14
974,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,38.37581947,-20.00090686,2157,603.8124283,,false,,test-string
975,7,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,-4.100083429,-70.00901129,7662,6940.742532,,true,,
976,7,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,,130.4698959,2002,2363.740207,,true,,0.727692137
977,56,,,https://www.kaggle.com,,1.589125796,14.35608636,5983,5812.717959,,false,,
978,83,,abcdef,http://www.google.com,test1@test.com,30.55679063,,,6413.268161,,,,42
979,93,123e4567-e89b-12d3-a456-426655440000,,https://www.kaggle.com,test1@test.com,-75.07142536,-73.16658838,2159,9723.818324,,false,,0.6333365165
980,70,,,https://www.kaggle.com,test1@test.com,-38.57870476,-155.0016877,873,6670.308347,,false,,20
981,41,,,,test1@test.com,11.65840173,101.5003424,6593,3158.595294,,true,,0.586809902
982,,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,30.97230379,-122.6170368,759,4260.064292,,false,,0.3321660142
983,7,,,,test1@test.com,,-32.57821418,9662,4336.482867,,true,,test-string
984,,,,http://www.google.com,foo@bar.com,6.945444393,176.6658035,1031,3221.95783,,true,,
985,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,-73.80898111,-89.28909013,8612,2393.97463,,false,,28
986,1,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,foo@bar.com,,-150.2911247,6856,,,true,,48
987,41,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,foo@bar.com,45.24214202,119.9154289,9694,6855.33176,,true,,
988,,123e4567-e89b-12d3-a456-426655440000,,http://www.google.com,test1@test.com,-20.67816284,-28.75211087,3738,7212.81449,,true,,18
989,,,,,foo@bar.com,,-165.9990841,6028,3409.110896,,true,,0.584634822
990,62,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,-81.12896785,175.60187,8991,276.1435156,,,,0.2873841843
991,,,abcdef,http://www.google.com,test1@test.com,72.54379694,-146.2893662,,5256.15301,,false,,0.3634644685
992,47,,abcdef,https://www.kaggle.com,test1@test.com,,-93.3947548,9739,2890.036001,,false,,0.4494536382
993,38,,abcdef,https://www.kaggle.com,test1@test.com,,-28.12570711,9155,4106.409072,,false,,0.4742104297
994,,,abcdef,http://www.google.com,test1@test.com,30.3748981,171.0490123,,929.1497852,,true,,19
995,42,123e4567-e89b-12d3-a456-426655440000,abcdef,http://www.google.com,foo@bar.com,7.552994724,,9951,2924.52907,,false,,0.2233715492
996,48,,abcdef,https://www.kaggle.com,,-38.00328002,-152.8764696,2223,,,false,,
997,,123e4567-e89b-12d3-a456-426655440000,abcdef,https://www.kaggle.com,,-86.10180253,-57.03993029,,7352.999549,,true,,0.002558429094
998,,,,http://www.google.com,test1@test.com,66.53982711,-30.78264124,1904,9978.068474,,false,,0.7966966782
999,,,,https://www.kaggle.com,test1@test.com,35.72607506,,2764,951.3291827,,false,,50
